CV_Text,JD_Text,Match_Label,Score
"Tôi là một Nhà thiết kế Đồ họa với kinh nghiệm 3 năm trong lĩnh vực thiết kế và sáng tạo đồ họa. Tôi đã từng làm việc với các công cụ như Adobe Creative Suite, và đã từng tham gia vào các dự án thiết kế đồ họa cho các công ty và tổ chức. Mặc dù tôi đã từng học về các khái niệm cơ bản về dữ liệu, nhưng tôi chưa có kinh nghiệm thực tế trong lĩnh vực dữ liệu và công nghệ thông tin.",Data Architect,Hard_Negative,0.0
"Tôi là một chuyên viên phát triển toàn diện với hơn 5 năm kinh nghiệm trong lĩnh vực công nghệ thông tin. Tôi đã từng làm việc với nhiều công nghệ như HTML, CSS, JavaScript, React, Node.js, Express và MongoDB. Tôi cũng có kinh nghiệm với các framework như Bootstrap và Material-UI. Tôi tự tin rằng mình có thể phát triển các ứng dụng web phức tạp và đáp ứng được nhu cầu của khách hàng. Tôi cũng có kinh nghiệm làm việc với các công cụ như Git, Docker và Kubernetes.",Full Stack Developer,Positive,1.0
"Tôi là một lập trình viên với 3 năm kinh nghiệm trong lĩnh vực phát triển ứng dụng. Tôi có kinh nghiệm với các ngôn ngữ như Java, Python và C++. Tôi cũng có kiến thức về cơ sở dữ liệu như MySQL và PostgreSQL. Tuy nhiên, tôi chưa có kinh nghiệm với các framework như React hoặc Node.js. Tôi tự tin rằng mình có thể học hỏi và phát triển các kỹ năng mới để đáp ứng được nhu cầu của công việc.",Full Stack Developer,Medium,0.5
"Tôi là một chuyên viên phân tích dữ liệu với 2 năm kinh nghiệm trong lĩnh vực kinh doanh. Tôi có kinh nghiệm với các công cụ như Excel, Tableau và Power BI. Tôi cũng có kiến thức về thống kê và phân tích dữ liệu. Tuy nhiên, tôi chưa có kinh nghiệm với các ngôn ngữ lập trình như JavaScript hoặc Python. Tôi đang tìm kiếm một công việc mới để phát triển các kỹ năng của mình, nhưng tôi không chắc chắn liệu mình có phù hợp với vị trí phát triển toàn diện hay không.",Full Stack Developer,Hard_Negative,0.0
"Tôi là một Kỹ sư Học máy có kinh nghiệm 5 năm trong lĩnh vực Deep Learning. Tôi đã từng tham gia dự án phát triển mô hình học sâu cho việc nhận dạng hình ảnh và xử lý ngôn ngữ tự nhiên. Tôi có kỹ năng vững chắc về Python, TensorFlow, Keras và PyTorch. Tôi cũng có kinh nghiệm về việc tối ưu hóa mô hình và triển khai trên các nền tảng điện toán đám mây.",Deep Learning,Positive,1.0
"Tôi là một Nhà phát triển phần mềm có kinh nghiệm 3 năm trong lĩnh vực công nghệ thông tin. Tôi đã từng tham gia dự án phát triển ứng dụng web và di động. Tôi có kỹ năng về Python, nhưng chưa có kinh nghiệm về Deep Learning. Tuy nhiên, tôi đã từng học về Học máy và có kiến thức cơ bản về TensorFlow.",Deep Learning,Medium,0.5
"Tôi là một Chuyên viên phân tích dữ liệu có kinh nghiệm 2 năm trong lĩnh vực kinh doanh. Tôi đã từng tham gia dự án phân tích dữ liệu và tạo báo cáo. Tôi có kỹ năng về Excel, SQL và Tableau, nhưng chưa có kinh nghiệm về lập trình hoặc Học máy. Tôi đã từng học về Python, nhưng chỉ ở mức cơ bản và chưa có dự án thực tế nào.",Deep Learning,Hard_Negative,0.0
"Tôi là một Kiến trúc sư Đám mây có kinh nghiệm hơn 8 năm trong việc thiết kế và triển khai các hệ thống đám mây trên các nền tảng như AWS, Azure và Google Cloud. Tôi đã từng làm việc cho các công ty lớn như FPT, Viettel và đã triển khai thành công nhiều dự án đám mây phức tạp. Tôi có kiến thức sâu về các công nghệ như Kubernetes, Docker, CI/CD và đã đạt được chứng chỉ AWS Certified Solutions Architect - Professional.",Cloud Architect,Positive,1.0
"Tôi là một Kỹ sư Phần mềm có kinh nghiệm 5 năm trong việc phát triển các ứng dụng trên đám mây. Tôi đã từng làm việc với các công nghệ như Python, Java và có kiến thức về các dịch vụ của AWS như S3, EC2. Tuy nhiên, tôi chưa có kinh nghiệm về việc thiết kế và triển khai các hệ thống đám mây phức tạp và chưa có chứng chỉ về kiến trúc đám mây.",Cloud Architect,Medium,0.5
"Tôi là một Nhà phân tích Dữ liệu có kinh nghiệm 3 năm trong việc phân tích và trực quan hóa dữ liệu. Tôi đã từng làm việc với các công cụ như Excel, Tableau và có kiến thức về các ngôn ngữ lập trình như Python, R. Tôi cũng có kinh nghiệm về việc sử dụng các thư viện như Pandas, NumPy để phân tích dữ liệu. Tuy nhiên, tôi chưa có kinh nghiệm về việc thiết kế và triển khai các hệ thống đám mây và chưa có kiến thức về các công nghệ như Kubernetes, Docker.",Cloud Architect,Hard_Negative,0.0
"Tên: Nguyễn Văn A
Chức vụ: Chuyên viên phân tích dữ liệu
Trình độ học vấn: Thạc sĩ thống kê
Kinh nghiệm: 5 năm kinh nghiệm trong lĩnh vực phân tích dữ liệu, có kinh nghiệm sử dụng các công cụ như Excel, SQL, Tableau, Power BI.
Kỹ năng: Phân tích dữ liệu, lập báo cáo, xây dựng mô hình dự đoán, trình bày kết quả.
Mục tiêu: Phát triển sự nghiệp trong lĩnh vực phân tích dữ liệu, áp dụng các kỹ thuật và công cụ mới để cải thiện hiệu suất.",Data Analyst,Positive,1.0
"Tên: Trần Thị B
Chức vụ: Nhân viên kinh doanh
Trình độ học vấn: Cử nhân kinh tế
Kinh nghiệm: 3 năm kinh nghiệm trong lĩnh vực kinh doanh, có kinh nghiệm sử dụng Excel, SQL.
Kỹ năng: Phân tích thị trường, lập kế hoạch kinh doanh, trình bày kết quả.
Mục tiêu: Phát triển sự nghiệp trong lĩnh vực kinh doanh, học hỏi các kỹ năng mới về phân tích dữ liệu.",Data Analyst,Medium,0.5
"Tên: Lê Văn C
Chức vụ: Kỹ sư phần mềm
Trình độ học vấn: Thạc sĩ khoa học máy tính
Kinh nghiệm: 5 năm kinh nghiệm trong lĩnh vực phát triển phần mềm, có kinh nghiệm sử dụng các ngôn ngữ lập trình như Java, Python.
Kỹ năng: Lập trình, thiết kế hệ thống, kiểm tra phần mềm.
Mục tiêu: Phát triển sự nghiệp trong lĩnh vực phát triển phần mềm, tạo ra các sản phẩm mới và sáng tạo.",Data Analyst,Hard_Negative,0.0
"Tên: Nguyễn Văn A
Chức danh: Quản trị viên Cơ sở dữ liệu
Trình độ: Đại học
Kinh nghiệm: 5 năm
Kỹ năng: Quản lý Cơ sở dữ liệu, Oracle, MySQL, SQL Server, MongoDB, Bảo mật dữ liệu, Sao lưu và phục hồi dữ liệu
Mô tả công việc: Quản trị và duy trì cơ sở dữ liệu, đảm bảo hiệu suất và bảo mật dữ liệu, thực hiện sao lưu và phục hồi dữ liệu khi cần thiết.",Database Administrator,Positive,1.0
"Tên: Trần Thị B
Chức danh: Phát triển phần mềm
Trình độ: Đại học
Kinh nghiệm: 3 năm
Kỹ năng: Lập trình Java, Python, Phát triển web, Cơ sở dữ liệu MySQL
Mô tả công việc: Phát triển phần mềm, thiết kế và xây dựng cơ sở dữ liệu, tuy nhiên chưa có kinh nghiệm quản lý cơ sở dữ liệu lớn.",Database Administrator,Medium,0.5
"Tên: Lê Văn C
Chức danh: Chuyên viên phân tích dữ liệu
Trình độ: Đại học
Kinh nghiệm: 2 năm
Kỹ năng: Phân tích dữ liệu, Thống kê, Data Visualization, Excel, SPSS
Mô tả công việc: Phân tích dữ liệu, tạo báo cáo và trình bày kết quả, tuy nhiên không có kinh nghiệm về quản trị cơ sở dữ liệu.",Database Administrator,Hard_Negative,0.0
"Tôi là một kỹ sư học sâu với hơn 5 năm kinh nghiệm trong việc phát triển và triển khai các mô hình học sâu. Tôi đã từng làm việc với các công nghệ như TensorFlow, PyTorch và Keras. Tôi cũng có kinh nghiệm về xử lý ngôn ngữ tự nhiên và thị giác máy tính. Tôi đã từng tham gia dự án phát triển trợ lý ảo và dự án phân loại hình ảnh. Tôi có bằng thạc sĩ về trí tuệ nhân tạo từ Đại học Bách khoa Hà Nội.",Deep Learning,Positive,1.0
"Tôi là một nhà phát triển phần mềm với 3 năm kinh nghiệm. Tôi đã từng làm việc với Python và có kiến thức cơ bản về học sâu. Tôi đã từng tham gia dự án phát triển ứng dụng di động và dự án phân tích dữ liệu. Tôi cũng có kinh nghiệm về cơ sở dữ liệu và thiết kế hệ thống. Tuy nhiên, tôi chưa có kinh nghiệm về các công nghệ như TensorFlow hoặc PyTorch.",Deep Learning,Medium,0.5
"Tôi là một chuyên viên phân tích kinh doanh với 2 năm kinh nghiệm. Tôi đã từng làm việc với Excel và có kiến thức cơ bản về thống kê. Tôi đã từng tham gia dự án phân tích thị trường và dự án lập kế hoạch kinh doanh. Tôi cũng có kinh nghiệm về quản lý dự án và lãnh đạo đội nhóm. Tuy nhiên, tôi chưa có kinh nghiệm về học sâu hoặc các công nghệ liên quan.",Deep Learning,Hard_Negative,0.0
"Tôi là một chuyên viên quản trị hệ thống IT có hơn 5 năm kinh nghiệm. Tôi đã từng làm việc tại nhiều công ty lớn, nơi tôi quản lý và duy trì các hệ thống máy tính, mạng và bảo mật. Tôi có kỹ năng sâu về các hệ điều hành như Windows, Linux và có kinh nghiệm với các công cụ quản lý hệ thống như Active Directory, VMware. Tôi cũng có kiến thức về các công nghệ bảo mật như firewall, VPN và có chứng chỉ CompTIA Security+.",IT Systems Administrator,Positive,1.0
"Tôi là một kỹ sư phần mềm với 3 năm kinh nghiệm. Tôi đã phát triển nhiều ứng dụng sử dụng ngôn ngữ lập trình Python và có kinh nghiệm với các framework như Django. Tôi cũng có kiến thức về cơ sở dữ liệu và đã từng làm việc với MySQL. Tuy nhiên, tôi chưa có nhiều kinh nghiệm về quản trị hệ thống và bảo mật, nhưng tôi sẵn sàng học hỏi và phát triển kỹ năng của mình.",IT Systems Administrator,Medium,0.5
"Tôi là một nhà thiết kế đồ họa với 2 năm kinh nghiệm. Tôi đã từng thiết kế nhiều dự án về thương hiệu và tiếp thị, sử dụng các công cụ như Adobe Creative Cloud. Tôi cũng có kỹ năng về nhiếp ảnh và quay phim. Mặc dù tôi có một số kiến thức cơ bản về máy tính, nhưng tôi chưa bao giờ làm việc trong lĩnh vực IT và không có kinh nghiệm về quản trị hệ thống hoặc bảo mật.",IT Systems Administrator,Hard_Negative,0.0
"Tôi là một kỹ sư học máy với hơn 5 năm kinh nghiệm trong lĩnh vực học sâu. Tôi đã từng làm việc cho các dự án về nhận dạng hình ảnh, xử lý ngôn ngữ tự nhiên và dự đoán thời tiết. Tôi có kiến thức sâu về các kiến trúc mạng nơ-ron như CNN, RNN, LSTM và Transformers. Tôi cũng có kinh nghiệm với các framework như TensorFlow, PyTorch và Keras. Tôi đã từng công tác tại các công ty công nghệ hàng đầu và đã từng phát triển các mô hình học sâu để giải quyết các vấn đề thực tế.",Deep Learning,Positive,1.0
"Tôi là một nhà phát triển phần mềm với 3 năm kinh nghiệm. Tôi đã từng làm việc với các ngôn ngữ lập trình như Python, Java và C++. Tôi cũng có kiến thức về các kỹ thuật học máy cơ bản như hồi quy tuyến tính và cây quyết định. Tuy nhiên, tôi chưa có nhiều kinh nghiệm với các kiến trúc mạng nơ-ron phức tạp và các framework học sâu như TensorFlow hoặc PyTorch. Tôi hy vọng có thể phát triển kỹ năng của mình trong lĩnh vực học sâu.",Deep Learning,Medium,0.5
"Tôi là một chuyên viên phân tích dữ liệu với 2 năm kinh nghiệm. Tôi đã từng làm việc với các công cụ như Excel, SQL và Tableau để phân tích và trực quan hóa dữ liệu. Tôi cũng có kiến thức về các kỹ thuật thống kê cơ bản như trung bình và độ lệch chuẩn. Tuy nhiên, tôi chưa có kinh nghiệm với các ngôn ngữ lập trình như Python hoặc R, và tôi cũng chưa từng làm việc với các mô hình học máy hoặc học sâu. Tôi hy vọng có thể tìm hiểu thêm về các lĩnh vực này trong tương lai.",Deep Learning,Hard_Negative,0.0
